transacao_id,cliente_id,valor,tipo,categoria,metodo_pagamento,data_transacao
7c8f3bd8,77,1364.17,compra,vestuário,transferência,2025-02-17 22:41:00
a185bedb,64,1229.72,venda,vestuário,transferência,2025-02-05 22:41:00
6f76c8a2,29,3167.64,venda,livros,boleto,2025-01-14 22:41:00
e8b3d495,58,3354.5,venda,alimentação,cartão de crédito,2025-02-18 22:41:00
ecd833a7,62,1119.96,compra,eletrônicos,boleto,2025-02-02 22:41:00
1b543b65,97,299.22,venda,automotivo,cartão de crédito,2025-01-27 22:41:00
8df59f7d,46,4208.62,venda,alimentação,transferência,2025-03-10 22:41:00
b1582750,23,657.49,compra,livros,cartão de crédito,2025-01-17 22:41:00
e7dedcab,17,978.48,compra,eletrônicos,transferência,2025-01-19 22:41:00
b9c9b509,73,490.95,compra,automotivo,boleto,2025-02-27 22:41:00
35f67bed,92,305.31,venda,automotivo,PIX,2025-01-29 22:41:00
19b691fb,30,3711.55,compra,eletrônicos,transferência,2025-03-10 22:41:00
f275bbcf,9,2768.05,compra,vestuário,boleto,2025-02-23 22:41:00
81bbb613,37,382.45,venda,automotivo,PIX,2025-01-18 22:41:00
db8d59d4,74,1845.54,compra,alimentação,transferência,2025-01-14 22:41:00
5b608f04,59,4653.78,venda,eletrônicos,PIX,2025-01-17 22:41:00
328b68bb,46,830.02,compra,vestuário,transferência,2025-03-06 22:41:00
22799550,84,2362.5,compra,eletrônicos,cartão de crédito,2025-02-20 22:41:00
deadc852,16,4984.04,compra,livros,cartão de crédito,2025-02-21 22:41:00
b1d8179b,70,3049.56,compra,eletrônicos,boleto,2025-02-09 22:41:00
ba148592,33,3542.89,compra,automotivo,transferência,2025-01-12 22:41:00
f0ebd513,39,1248.32,compra,vestuário,PIX,2025-01-30 22:41:00
a94b5209,77,3168.89,compra,vestuário,transferência,2025-02-04 22:41:00
8adeaa08,17,520.54,compra,eletrônicos,boleto,2025-02-12 22:41:00
acbd2381,74,3845.44,compra,livros,PIX,2025-01-31 22:41:00
5b9dedc4,1,1592.04,compra,livros,cartão de crédito,2025-01-31 22:41:00
6a7acd0c,6,1164.3,compra,alimentação,transferência,2025-02-22 22:41:00
9570ceeb,2,2977.4,venda,alimentação,PIX,2025-02-05 22:41:00
f6295939,56,872.49,venda,vestuário,boleto,2025-01-24 22:41:00
400cb8c1,59,4159.71,compra,livros,cartão de crédito,2025-01-11 22:41:00
56f852fd,34,314.76,venda,vestuário,boleto,2025-01-28 22:41:00
3ef37102,32,949.24,compra,automotivo,boleto,2025-02-26 22:41:00
497a0c80,62,926.81,venda,eletrônicos,transferência,2025-01-12 22:41:00
364c6521,69,304.43,venda,vestuário,PIX,2025-01-13 22:41:00
d553be08,55,2849.77,venda,livros,transferência,2025-02-19 22:41:00
33dae00c,41,3351.76,venda,automotivo,transferência,2025-01-11 22:41:00
7f0274bc,53,2612.01,venda,livros,cartão de crédito,2025-03-06 22:41:00
908dba22,14,2042.84,compra,automotivo,cartão de crédito,2025-01-16 22:41:00
ce1ab9d9,53,3079.3,venda,automotivo,PIX,2025-02-25 22:41:00
156cc509,76,4576.31,venda,automotivo,transferência,2025-02-24 22:41:00
01ee9a17,30,1757.1,venda,vestuário,PIX,2025-01-11 22:41:00
a7412184,83,4821.63,compra,alimentação,cartão de crédito,2025-01-29 22:41:00
8d8dc358,88,1110.43,venda,eletrônicos,boleto,2025-02-06 22:41:00
d7b626e2,57,1950.13,compra,livros,boleto,2025-02-12 22:41:00
b3e45d07,53,1125.51,venda,automotivo,PIX,2025-01-26 22:41:00
dca51137,64,712.44,compra,livros,cartão de crédito,2025-03-06 22:41:00
bfbfee64,2,4318.41,compra,automotivo,boleto,2025-01-17 22:41:00
3407a4d9,21,1837.36,venda,livros,cartão de crédito,2025-02-07 22:41:00
b184f039,67,3290.47,compra,automotivo,PIX,2025-02-01 22:41:00
d2a80964,18,2704.11,venda,vestuário,PIX,2025-02-01 22:41:00
33f7db4d,63,1807.97,venda,alimentação,transferência,2025-02-04 22:41:00
d9009be4,84,4867.66,venda,alimentação,cartão de crédito,2025-03-02 22:41:00
41fc793c,52,162.42,venda,livros,cartão de crédito,2025-02-03 22:41:00
0abe2fd4,89,4012.8,venda,eletrônicos,boleto,2025-02-05 22:41:00
c5250ba5,1,978.49,venda,automotivo,boleto,2025-03-09 22:41:00
dc1e40ac,70,308.62,compra,automotivo,transferência,2025-02-18 22:41:00
fe883861,88,4113.41,compra,livros,PIX,2025-01-23 22:41:00
964e9873,65,1217.11,compra,alimentação,PIX,2025-01-20 22:41:00
11967d51,37,3096.52,compra,automotivo,transferência,2025-01-26 22:41:00
1de0d0fd,58,1793.97,venda,alimentação,transferência,2025-03-06 22:41:00
a537de22,81,404.83,venda,alimentação,transferência,2025-01-18 22:41:00
138b302d,70,991.73,venda,automotivo,transferência,2025-02-14 22:41:00
1b2495f8,78,2454.57,venda,automotivo,PIX,2025-02-12 22:41:00
74091476,49,4981.84,compra,vestuário,PIX,2025-01-22 22:41:00
6eba2d36,81,1567.52,compra,vestuário,boleto,2025-01-24 22:41:00
4559964b,58,3624.79,venda,alimentação,transferência,2025-01-16 22:41:00
c5b91097,20,4368.0,compra,automotivo,cartão de crédito,2025-02-01 22:41:00
dfb6bb37,51,469.77,venda,vestuário,PIX,2025-01-18 22:41:00
70aab7e3,74,971.2,compra,alimentação,PIX,2025-02-22 22:41:00
9cea7727,58,3743.09,venda,livros,cartão de crédito,2025-02-11 22:41:00
0030c644,8,4800.67,venda,eletrônicos,PIX,2025-02-06 22:41:00
bfb5d18b,30,2942.04,venda,alimentação,boleto,2025-01-14 22:41:00
4d0c3541,46,2157.23,venda,livros,transferência,2025-02-09 22:41:00
3ab723be,87,4454.79,compra,vestuário,cartão de crédito,2025-01-29 22:41:00
07bc2856,77,4496.17,venda,alimentação,transferência,2025-01-21 22:41:00
a3a9dbe9,57,2603.54,venda,alimentação,PIX,2025-02-02 22:41:00
96594cd5,91,1683.81,venda,vestuário,boleto,2025-02-13 22:41:00
f03b18ac,65,152.46,compra,vestuário,transferência,2025-02-26 22:41:00
a2440f68,80,2422.34,compra,livros,PIX,2025-01-30 22:41:00
ffdd535a,61,312.09,venda,automotivo,cartão de crédito,2025-02-28 22:41:00
c7e7da87,44,4817.02,compra,vestuário,PIX,2025-01-24 22:41:00
8eeb90df,4,1174.19,compra,livros,transferência,2025-02-05 22:41:00
7e6feea3,4,4690.86,compra,eletrônicos,transferência,2025-01-21 22:41:00
38b768f1,100,2607.54,compra,automotivo,cartão de crédito,2025-02-12 22:41:00
d7e0fcf0,29,4319.96,compra,livros,transferência,2025-02-25 22:41:00
f4fa5b0b,7,3377.77,venda,eletrônicos,boleto,2025-02-19 22:41:00
80e1a915,91,575.01,compra,eletrônicos,PIX,2025-02-24 22:41:00
2902128e,81,4809.74,compra,alimentação,boleto,2025-02-23 22:41:00
e5f18006,78,1162.36,compra,livros,boleto,2025-03-01 22:41:00
aecd8ced,37,66.78,compra,alimentação,PIX,2025-02-14 22:41:00
f0902321,76,1776.66,venda,livros,boleto,2025-01-11 22:41:00
b28bfb6e,81,1045.13,compra,eletrônicos,PIX,2025-03-07 22:41:00
0e318961,59,2135.5,compra,eletrônicos,transferência,2025-02-20 22:41:00
568f2cb1,9,2491.84,compra,automotivo,PIX,2025-03-06 22:41:00
3ae51c32,9,3907.85,venda,vestuário,transferência,2025-02-25 22:41:00
10bfb559,60,4025.02,venda,automotivo,PIX,2025-02-24 22:41:00
f123d851,29,2055.43,compra,eletrônicos,cartão de crédito,2025-01-13 22:41:00
ea7097a9,28,15.19,compra,livros,PIX,2025-02-25 22:41:00
bc85b2e9,29,1097.69,venda,alimentação,transferência,2025-02-10 22:41:00
bff6c306,23,2712.0,compra,livros,PIX,2025-02-06 22:41:00
a4493d44,60,3337.66,venda,alimentação,PIX,2025-01-25 22:41:00
67c6eed2,69,3299.94,venda,livros,boleto,2025-01-15 22:41:00
61f85706,62,3912.49,compra,vestuário,PIX,2025-02-15 22:41:00
1cc62136,59,3172.73,venda,eletrônicos,boleto,2025-02-18 22:41:00
3a28177c,10,4265.49,compra,alimentação,boleto,2025-01-23 22:41:00
b2785a70,76,1015.18,venda,eletrônicos,PIX,2025-02-19 22:41:00
ea801c8e,68,4626.9,venda,eletrônicos,cartão de crédito,2025-02-24 22:41:00
e4571563,72,4488.5,venda,vestuário,PIX,2025-02-24 22:41:00
448ee27e,10,3624.23,compra,automotivo,cartão de crédito,2025-02-17 22:41:00
8a2646b4,67,4554.81,compra,vestuário,PIX,2025-01-13 22:41:00
b005d74d,38,784.62,compra,alimentação,PIX,2025-02-03 22:41:00
9d322fc3,97,1063.25,compra,automotivo,PIX,2025-01-14 22:41:00
81f6b9b3,67,3684.0,compra,alimentação,PIX,2025-02-05 22:41:00
7b15289c,29,1077.77,venda,alimentação,transferência,2025-01-18 22:41:00
d404d402,85,3475.96,compra,vestuário,PIX,2025-03-01 22:41:00
bd0b6adc,11,638.17,compra,vestuário,boleto,2025-02-24 22:41:00
f83172c7,38,4692.19,compra,alimentação,boleto,2025-02-14 22:41:00
1e5c4a13,2,2194.99,compra,automotivo,boleto,2025-03-03 22:41:00
14e71a0c,13,387.14,compra,livros,cartão de crédito,2025-02-18 22:41:00
487f4691,83,4392.59,venda,alimentação,transferência,2025-02-24 22:41:00
e25bdc90,43,1413.66,compra,eletrônicos,cartão de crédito,2025-01-22 22:41:00
6366c860,92,1523.58,venda,automotivo,transferência,2025-03-04 22:41:00
cfa074ef,95,3446.0,venda,eletrônicos,cartão de crédito,2025-01-10 22:41:00
c6e150cf,84,2592.37,venda,automotivo,PIX,2025-01-21 22:41:00
2ffa2f51,84,2085.93,venda,automotivo,PIX,2025-03-10 22:41:00
5beadbed,81,3060.1,venda,livros,cartão de crédito,2025-02-09 22:41:00
15dfb623,61,3647.96,compra,automotivo,PIX,2025-01-16 22:41:00
ca93054c,31,2370.97,compra,vestuário,transferência,2025-02-05 22:41:00
46c44384,6,2334.68,compra,vestuário,transferência,2025-01-12 22:41:00
e58e37d3,70,2092.86,compra,alimentação,PIX,2025-01-31 22:41:00
a8d17852,43,2509.88,compra,livros,cartão de crédito,2025-02-27 22:41:00
8876d959,65,3920.35,venda,automotivo,PIX,2025-01-28 22:41:00
7a0a333e,31,4946.77,venda,vestuário,PIX,2025-02-25 22:41:00
eed43d7d,79,4862.69,compra,automotivo,transferência,2025-02-23 22:41:00
9b40a972,46,4872.76,venda,vestuário,cartão de crédito,2025-03-04 22:41:00
e03780e0,1,2336.26,compra,automotivo,transferência,2025-01-23 22:41:00
8e0c71f9,53,2351.21,compra,automotivo,transferência,2025-01-18 22:41:00
63fd529d,85,264.9,venda,vestuário,boleto,2025-02-20 22:41:00
a9ecd636,20,3130.95,compra,vestuário,transferência,2025-02-09 22:41:00
235b5c50,3,3645.16,compra,eletrônicos,transferência,2025-02-22 22:41:00
922c6bfd,2,2989.79,compra,automotivo,boleto,2025-02-17 22:41:00
0f5613a2,72,3665.96,venda,alimentação,boleto,2025-01-30 22:41:00
0b27b485,20,2537.71,compra,eletrônicos,PIX,2025-01-31 22:41:00
8004c18d,27,4452.0,venda,automotivo,cartão de crédito,2025-03-08 22:41:00
58f7d334,73,3599.9,venda,livros,boleto,2025-03-05 22:41:00
ef8792f7,84,3825.34,venda,vestuário,boleto,2025-01-24 22:41:00
f51e486f,50,2014.06,compra,vestuário,PIX,2025-02-27 22:41:00
fb9162b0,48,2264.6,venda,vestuário,transferência,2025-02-07 22:41:00
52a8d84a,85,1630.01,compra,vestuário,boleto,2025-03-03 22:41:00
4b21175c,32,493.62,venda,alimentação,boleto,2025-03-01 22:41:00
939ff6f9,69,4830.63,compra,vestuário,boleto,2025-01-30 22:41:00
fd716a3f,48,2151.07,venda,alimentação,transferência,2025-01-14 22:41:00
6885ebb0,80,1116.75,venda,eletrônicos,transferência,2025-01-24 22:41:00
548a1390,65,670.35,venda,livros,boleto,2025-01-16 22:41:00
3df62520,12,3241.33,compra,eletrônicos,transferência,2025-02-10 22:41:00
59796185,17,3468.9,compra,automotivo,boleto,2025-03-01 22:41:00
15735ffb,91,3793.76,venda,livros,cartão de crédito,2025-02-16 22:41:00
6d25d5c9,44,825.24,compra,alimentação,cartão de crédito,2025-01-13 22:41:00
911e968e,86,3557.43,compra,livros,boleto,2025-02-13 22:41:00
aee950de,91,4585.93,compra,automotivo,boleto,2025-01-21 22:41:00
fc9ddb5d,76,4617.45,compra,livros,cartão de crédito,2025-03-09 22:41:00
c8723c92,36,4304.06,venda,vestuário,boleto,2025-03-07 22:41:00
738894d1,28,3526.02,venda,alimentação,PIX,2025-01-18 22:41:00
205ea50f,67,4991.88,venda,alimentação,cartão de crédito,2025-02-11 22:41:00
b591cede,57,2456.64,compra,eletrônicos,transferência,2025-02-27 22:41:00
f74fb85e,82,4467.52,venda,livros,cartão de crédito,2025-03-04 22:41:00
06dcc270,51,2242.01,venda,eletrônicos,PIX,2025-02-13 22:41:00
62ae2f19,13,4236.0,venda,livros,boleto,2025-03-08 22:41:00
da261773,33,1794.03,compra,livros,boleto,2025-01-17 22:41:00
e070c2ed,72,2438.59,compra,livros,transferência,2025-01-23 22:41:00
0b2556cc,67,4634.55,compra,vestuário,PIX,2025-03-04 22:41:00
60decb7c,68,3690.07,compra,livros,cartão de crédito,2025-03-10 22:41:00
0814ff5c,87,2407.29,compra,automotivo,transferência,2025-01-22 22:41:00
d0d6a95c,78,2805.85,venda,vestuário,cartão de crédito,2025-02-24 22:41:00
fd331131,20,1232.34,venda,automotivo,cartão de crédito,2025-02-28 22:41:00
8ad90d99,20,3282.52,venda,livros,transferência,2025-03-01 22:41:00
ece2ba83,76,811.08,venda,automotivo,PIX,2025-03-08 22:41:00
2bbd3359,9,4272.24,venda,alimentação,PIX,2025-02-16 22:41:00
c71f979f,49,2222.63,venda,eletrônicos,transferência,2025-02-09 22:41:00
99a21cd4,76,3158.33,compra,alimentação,transferência,2025-01-26 22:41:00
126459d9,4,4897.26,venda,livros,transferência,2025-01-14 22:41:00
5f120318,59,1375.53,compra,alimentação,boleto,2025-01-28 22:41:00
a3310fe4,15,4805.45,compra,alimentação,boleto,2025-01-13 22:41:00
eb6a2184,36,354.58,venda,livros,PIX,2025-02-16 22:41:00
b3c96ba1,19,4071.47,venda,alimentação,boleto,2025-02-15 22:41:00
b27204c2,52,3645.35,compra,alimentação,boleto,2025-01-23 22:41:00
a20ffe17,82,4777.84,venda,alimentação,transferência,2025-01-10 22:41:00
0eda20e1,91,2600.59,compra,alimentação,cartão de crédito,2025-01-29 22:41:00
7b73d70e,93,4393.77,venda,eletrônicos,PIX,2025-01-22 22:41:00
422a7db3,5,4938.59,venda,vestuário,boleto,2025-02-02 22:41:00
b64dbb37,64,1695.78,compra,livros,PIX,2025-02-17 22:41:00
5b7bc3a9,4,703.08,venda,livros,boleto,2025-02-14 22:41:00
61ff3644,35,2014.05,venda,livros,transferência,2025-02-10 22:41:00
b863e3c0,39,3129.76,compra,eletrônicos,PIX,2025-01-31 22:41:00
352bd2b1,46,4109.05,compra,livros,cartão de crédito,2025-01-26 22:41:00
fedb6ada,78,2939.65,venda,automotivo,PIX,2025-01-15 22:41:00
5b8cd5c9,5,1809.25,venda,livros,cartão de crédito,2025-01-15 22:41:00
79a7476e,51,3073.71,venda,alimentação,PIX,2025-01-15 22:41:00
58b7e506,97,2652.79,compra,eletrônicos,PIX,2025-01-15 22:41:00
21908ffc,93,4582.55,compra,livros,transferência,2025-03-08 22:41:00
82b84972,15,4288.19,venda,eletrônicos,transferência,2025-01-24 22:41:00
9e085347,49,2494.23,compra,automotivo,boleto,2025-02-04 22:41:00
bec8b585,94,3940.87,venda,eletrônicos,PIX,2025-03-03 22:41:00
af18927a,68,4003.05,compra,vestuário,cartão de crédito,2025-02-01 22:41:00
cb08e31f,16,3868.43,venda,automotivo,transferência,2025-02-28 22:41:00
4db68655,10,4806.32,venda,automotivo,PIX,2025-02-21 22:41:00
da2fcc11,17,4181.12,venda,automotivo,boleto,2025-01-24 22:41:00
86de2274,4,1330.1,compra,vestuário,cartão de crédito,2025-01-25 22:41:00
fc309dde,10,621.93,venda,livros,boleto,2025-02-12 22:41:00
7f8da95d,46,4862.99,compra,alimentação,cartão de crédito,2025-02-16 22:41:00
0eb55125,83,2514.26,venda,eletrônicos,PIX,2025-03-02 22:41:00
b649309e,95,3810.56,venda,eletrônicos,boleto,2025-02-26 22:41:00
7086cc0e,38,2695.9,venda,alimentação,PIX,2025-02-26 22:41:00
1a984e58,54,1702.8,compra,eletrônicos,transferência,2025-03-02 22:41:00
fbf1a25a,82,3372.22,venda,automotivo,boleto,2025-02-04 22:41:00
74187b68,7,2333.49,compra,automotivo,cartão de crédito,2025-02-16 22:41:00
bf63d2eb,39,914.18,venda,eletrônicos,cartão de crédito,2025-02-21 22:41:00
5a2b2e77,52,1518.84,venda,automotivo,PIX,2025-03-05 22:41:00
f88c8707,5,2345.21,venda,eletrônicos,transferência,2025-02-21 22:41:00
5cb45c9a,4,4601.09,venda,livros,transferência,2025-01-12 22:41:00
6990380b,90,37.1,venda,eletrônicos,transferência,2025-01-29 22:41:00
02698aec,27,386.67,compra,livros,cartão de crédito,2025-01-22 22:41:00
770f648c,61,2928.9,venda,alimentação,transferência,2025-03-09 22:41:00
c4bba3cc,35,4233.06,venda,livros,transferência,2025-02-25 22:41:00
b72d0c0f,28,4429.78,compra,vestuário,boleto,2025-02-05 22:41:00
8ff3a121,42,535.48,compra,automotivo,cartão de crédito,2025-01-15 22:41:00
b240cc89,99,3791.8,compra,alimentação,transferência,2025-02-14 22:41:00
1964bf23,47,1614.35,compra,automotivo,boleto,2025-01-14 22:41:00
58abd932,19,506.92,compra,livros,transferência,2025-03-08 22:41:00
fbaad4a1,26,3062.63,venda,livros,boleto,2025-02-21 22:41:00
f254b538,42,2126.74,compra,alimentação,PIX,2025-01-28 22:41:00
8832a13f,97,505.05,venda,vestuário,cartão de crédito,2025-02-01 22:41:00
b7e5ebdd,57,1679.51,compra,eletrônicos,transferência,2025-01-22 22:41:00
3305864a,81,530.67,compra,alimentação,PIX,2025-03-03 22:41:00
09fe1da7,85,1447.3,venda,eletrônicos,transferência,2025-01-28 22:41:00
0d5474cb,60,4261.34,venda,eletrônicos,boleto,2025-03-09 22:41:00
ec199586,81,1932.03,venda,livros,PIX,2025-02-26 22:41:00
d661fd85,78,715.58,venda,automotivo,cartão de crédito,2025-02-19 22:41:00
d9513127,10,348.2,venda,automotivo,PIX,2025-02-24 22:41:00
0de327fc,4,4445.7,venda,livros,boleto,2025-03-05 22:41:00
6ce4ff16,71,2077.47,venda,livros,PIX,2025-02-12 22:41:00
250173bf,40,1147.18,venda,livros,boleto,2025-01-24 22:41:00
61e10282,75,1251.76,venda,alimentação,PIX,2025-02-16 22:41:00
03a71bcc,8,4545.34,compra,eletrônicos,boleto,2025-01-20 22:41:00
1f7a4209,31,4443.27,compra,alimentação,cartão de crédito,2025-02-06 22:41:00
61942642,69,3781.8,compra,vestuário,transferência,2025-02-14 22:41:00
438a7203,67,3770.64,compra,alimentação,transferência,2025-01-24 22:41:00
f05092d6,50,2497.53,venda,alimentação,cartão de crédito,2025-01-22 22:41:00
81239872,89,4301.76,compra,automotivo,transferência,2025-03-02 22:41:00
d4b41fb1,63,758.61,compra,livros,PIX,2025-01-22 22:41:00
54e58719,24,4708.71,venda,automotivo,cartão de crédito,2025-02-13 22:41:00
df145f95,80,2607.11,compra,vestuário,cartão de crédito,2025-02-11 22:41:00
5b2c2974,83,1836.98,compra,alimentação,transferência,2025-02-07 22:41:00
e50537c7,76,3956.82,compra,automotivo,transferência,2025-02-03 22:41:00
7758322f,2,3495.15,compra,eletrônicos,cartão de crédito,2025-02-02 22:41:00
246df71c,27,837.29,venda,automotivo,transferência,2025-01-16 22:41:00
31336225,63,2972.92,venda,automotivo,transferência,2025-03-03 22:41:00
df3d664d,56,3431.48,compra,vestuário,boleto,2025-03-01 22:41:00
4106bab0,73,3814.63,compra,vestuário,boleto,2025-01-13 22:41:00
8cd439c8,4,1257.02,compra,alimentação,transferência,2025-02-28 22:41:00
a5c21533,13,1382.37,venda,alimentação,boleto,2025-03-09 22:41:00
bc55cb6d,43,3326.3,compra,vestuário,PIX,2025-02-25 22:41:00
d53ed55b,90,195.74,compra,automotivo,boleto,2025-02-03 22:41:00
de2ae3f8,70,4234.74,compra,livros,PIX,2025-01-10 22:41:00
a270fc86,78,89.34,compra,automotivo,boleto,2025-02-03 22:41:00
5fc9236a,10,1620.38,compra,automotivo,PIX,2025-03-04 22:41:00
db79acf2,74,3531.23,compra,eletrônicos,boleto,2025-01-15 22:41:00
dccc7c04,4,4459.33,compra,vestuário,PIX,2025-02-17 22:41:00
a435bfa4,74,2221.2,compra,livros,transferência,2025-01-22 22:41:00
f1ef8991,94,2234.48,compra,automotivo,boleto,2025-02-07 22:41:00
a15e54c4,69,2854.32,compra,livros,cartão de crédito,2025-02-27 22:41:00
81ee2c8c,65,2172.74,compra,livros,boleto,2025-01-20 22:41:00
52c8e0b1,25,4181.71,venda,automotivo,cartão de crédito,2025-02-27 22:41:00
40fee490,64,2567.58,compra,automotivo,transferência,2025-03-07 22:41:00
fce71c94,82,1785.67,venda,livros,PIX,2025-03-06 22:41:00
37130e66,57,1313.47,venda,livros,PIX,2025-01-28 22:41:00
544f1d8b,35,1657.88,compra,alimentação,boleto,2025-02-03 22:41:00
76280d9c,43,2181.14,compra,livros,transferência,2025-02-10 22:41:00
849fd5fe,9,2100.31,venda,livros,boleto,2025-01-19 22:41:00
4628d836,19,1707.42,compra,eletrônicos,cartão de crédito,2025-02-09 22:41:00
649c21db,61,4683.09,venda,alimentação,boleto,2025-01-11 22:41:00
a838fc30,24,3447.78,venda,livros,PIX,2025-02-20 22:41:00
d250bc9f,93,1998.74,compra,livros,transferência,2025-01-12 22:41:00
ac65dce7,24,4559.08,compra,alimentação,cartão de crédito,2025-02-11 22:41:00
43e45748,81,1260.82,venda,automotivo,cartão de crédito,2025-02-27 22:41:00
a5e3eb35,55,3560.98,compra,vestuário,cartão de crédito,2025-02-22 22:41:00
02dd0770,88,4155.6,venda,livros,transferência,2025-01-13 22:41:00
13010480,39,650.79,compra,vestuário,transferência,2025-01-20 22:41:00
20d8bae9,23,3750.6,venda,alimentação,cartão de crédito,2025-02-24 22:41:00
875f63a4,69,3780.09,venda,vestuário,boleto,2025-01-22 22:41:00
df8d11f8,46,4764.8,compra,livros,cartão de crédito,2025-01-17 22:41:00
d962c920,94,2459.08,venda,alimentação,transferência,2025-02-05 22:41:00
229c8360,87,3467.21,compra,automotivo,transferência,2025-02-06 22:41:00
795dbcc1,81,2671.86,venda,alimentação,boleto,2025-01-14 22:41:00
7b3d4844,51,2623.43,compra,livros,boleto,2025-02-22 22:41:00
25eb133f,28,744.6,compra,automotivo,PIX,2025-02-21 22:41:00
c4d203ee,6,3423.63,compra,vestuário,cartão de crédito,2025-03-03 22:41:00
c634f515,72,1067.0,compra,alimentação,transferência,2025-01-15 22:41:00
9cf0eac0,77,4549.83,compra,livros,transferência,2025-03-05 22:41:00
950f487f,74,1398.0,venda,automotivo,cartão de crédito,2025-01-20 22:41:00
c41aaee9,95,4580.23,venda,livros,boleto,2025-01-11 22:41:00
24779c20,63,2566.86,venda,vestuário,cartão de crédito,2025-01-20 22:41:00
dacafe1d,25,2435.59,compra,eletrônicos,cartão de crédito,2025-03-03 22:41:00
af039c43,78,1297.17,compra,eletrônicos,boleto,2025-01-25 22:41:00
19ba4487,84,3546.8,compra,vestuário,cartão de crédito,2025-03-08 22:41:00
1f5d5c05,35,2580.24,compra,automotivo,PIX,2025-02-27 22:41:00
32ba7d1d,30,1778.84,venda,alimentação,boleto,2025-01-30 22:41:00
3e1f095e,48,4375.84,venda,livros,cartão de crédito,2025-02-18 22:41:00
3988a8fe,61,3566.13,venda,automotivo,cartão de crédito,2025-03-04 22:41:00
5f3a3a59,16,4795.9,compra,alimentação,boleto,2025-02-03 22:41:00
7cca926e,49,378.65,venda,automotivo,PIX,2025-02-06 22:41:00
741096c4,93,2603.02,compra,vestuário,PIX,2025-02-05 22:41:00
b0e343a0,66,204.59,venda,eletrônicos,transferência,2025-02-16 22:41:00
e03e0931,58,1415.76,compra,automotivo,PIX,2025-02-06 22:41:00
469c88c4,56,1377.16,venda,alimentação,PIX,2025-01-27 22:41:00
5872d4b3,9,1109.88,compra,livros,boleto,2025-03-04 22:41:00
9d7c398b,44,3029.03,venda,livros,transferência,2025-02-13 22:41:00
7ace3723,68,40.56,venda,eletrônicos,transferência,2025-02-05 22:41:00
55a39f6e,60,4503.84,compra,livros,cartão de crédito,2025-01-19 22:41:00
86e75e2c,26,4756.53,compra,livros,boleto,2025-01-14 22:41:00
5a632e77,79,1596.03,venda,livros,cartão de crédito,2025-02-18 22:41:00
6d207fa4,42,62.43,compra,vestuário,cartão de crédito,2025-02-23 22:41:00
fddee3ba,16,1274.29,compra,automotivo,boleto,2025-02-19 22:41:00
1785fd44,45,4508.71,compra,eletrônicos,transferência,2025-03-01 22:41:00
17326358,33,3200.02,venda,alimentação,transferência,2025-03-10 22:41:00
5f217434,69,3163.55,compra,eletrônicos,PIX,2025-01-15 22:41:00
faed4062,23,4935.25,compra,automotivo,PIX,2025-02-14 22:41:00
d30d828d,18,68.73,venda,eletrônicos,cartão de crédito,2025-01-16 22:41:00
045dd408,52,505.58,venda,eletrônicos,PIX,2025-01-16 22:41:00
76c52559,23,1488.13,compra,eletrônicos,cartão de crédito,2025-02-27 22:41:00
3f46fd57,26,2800.78,venda,alimentação,cartão de crédito,2025-02-06 22:41:00
26c538c5,89,109.42,compra,eletrônicos,cartão de crédito,2025-01-21 22:41:00
618bec0e,80,3231.25,venda,vestuário,boleto,2025-02-09 22:41:00
511caa9e,72,123.32,venda,vestuário,boleto,2025-02-02 22:41:00
9cf05bae,1,4667.23,venda,livros,PIX,2025-01-18 22:41:00
de532893,8,3496.92,compra,eletrônicos,transferência,2025-01-14 22:41:00
588899a6,15,4178.78,venda,eletrônicos,PIX,2025-02-27 22:41:00
1c6f2b98,54,2345.51,venda,eletrônicos,PIX,2025-01-14 22:41:00
beb9579e,25,2491.88,compra,alimentação,boleto,2025-02-13 22:41:00
8756b38d,20,1691.39,venda,alimentação,cartão de crédito,2025-02-26 22:41:00
a4e348c2,25,313.59,compra,vestuário,transferência,2025-01-27 22:41:00
33378052,60,4705.03,venda,automotivo,PIX,2025-02-09 22:41:00
247b0697,24,4799.5,venda,livros,boleto,2025-01-26 22:41:00
ee2dbe25,23,2154.75,compra,vestuário,boleto,2025-02-03 22:41:00
cb8b52f5,45,3184.6,compra,vestuário,boleto,2025-01-22 22:41:00
031d988e,75,2139.16,compra,eletrônicos,transferência,2025-02-16 22:41:00
caa46bee,16,3328.01,compra,automotivo,PIX,2025-03-02 22:41:00
60d16fb0,85,2049.31,venda,vestuário,boleto,2025-02-20 22:41:00
bb2eab11,58,1927.07,compra,eletrônicos,boleto,2025-01-27 22:41:00
c16e4e1e,25,4117.28,compra,automotivo,transferência,2025-02-13 22:41:00
ebab1ea8,24,2839.16,compra,alimentação,boleto,2025-03-06 22:41:00
2196a976,69,2567.23,compra,livros,transferência,2025-02-06 22:41:00
0931e53a,56,3298.66,venda,alimentação,boleto,2025-01-21 22:41:00
1bcfe419,57,3395.64,compra,automotivo,boleto,2025-02-04 22:41:00
a3d58e8e,2,2424.59,venda,vestuário,boleto,2025-03-01 22:41:00
7e30d790,63,2009.12,compra,livros,boleto,2025-03-05 22:41:00
f93a6127,63,49.84,compra,automotivo,PIX,2025-03-03 22:41:00
9a735956,19,2575.09,compra,livros,cartão de crédito,2025-02-05 22:41:00
